X,Y,R_1,R_2,class
0.6756193965433405,0.4639981431743486,0.22897411718321803,0.314728473990293,1
0.5789330064443167,0.0966002636037947,0.40783350438690547,0.9993868686931249,0
0.30721939302701473,0.011929030235003024,0.6449223422106966,0.05013582615069767,1
0.6858789727637937,0.043368432210574404,0.8710545337388707,0.17127333837605374,0
0.7929009430187158,0.6168300613756801,0.9771309333798436,0.6215617301082568,1
0.6618097280596846,0.1502617901452714,0.490334806485193,0.7652361240679928,0
0.12566840930478906,0.8255203472711174,0.009425526390975825,0.30960707246493757,1
0.24815044993786783,0.5726329011529395,0.518475386919768,0.14097935720141197,0
0.39407530812502134,0.6938632024271835,0.503782678244122,0.401680988680737,1
0.3620574396291507,0.6933069469694554,0.09450520722450373,0.3570848565625957,1
0.07842155358452019,0.9759683007518136,0.7593150054961201,0.5045381344156582,1
0.6584708006566844,0.8309164785832044,0.3976291409117264,0.6444504155260392,1
0.4438510627837965,0.9287590135591142,0.2388884022598292,0.08214035752850546,0
0.5289810271088005,0.40088018232593603,0.2607167674731159,0.6934097335544033,1
0.5442269224265959,0.5029465293328339,0.43410879652553636,0.23059491393472653,0
0.41618927736409284,0.7132179504368481,0.21429726533329707,0.5330741163202815,1
0.43157977753412935,0.8073957981866856,0.39600870573631564,0.6755806394678449,0
0.6002533872433554,0.05116678520502471,0.44993396368191096,0.6940931424600262,0
0.2309265830981474,0.4106523897142971,0.5364066544534216,0.07277191926702331,1
0.703881404948189,0.4159222189761633,0.5099035767661604,0.009428018357960255,1
0.4723962690315461,0.11574653064428331,0.3823567479944395,0.3989953212114804,1
0.527490377911352,0.7865554775558007,0.5021586186574911,0.9127493488684785,1
0.42136715206819086,0.01806600019218041,0.2375416721941459,0.4206521725998096,1
0.040487040138234565,0.5507703031612724,0.43788710771245887,0.01450518854547167,0
0.19965623153905543,0.622543933259131,0.7152267673966205,0.9672333477542601,0
0.7964386655752019,0.7486998144201487,0.3393192359917877,0.35958929674286033,1
0.819464767493265,0.9603611766856491,0.30072164810160595,0.18036077770264292,0
0.40686784767145046,0.9764174903448654,0.49047011295931264,0.934615076888488,0
0.3353218606337601,0.852045135010142,0.9319764319128107,0.13333955626078386,0
0.9155410864055218,0.7039654169953864,0.04939363446542544,0.09755515552017557,1
0.7780131004677198,0.25146708697563536,0.5102910354661873,0.01052924154804391,0
0.0365981184955434,0.8495179855989149,0.21968563163802313,0.806381048600243,1
0.6156871946366963,0.8471099856710389,0.07840646243704552,0.1366894773706926,1
0.5131905199021127,0.09119675367746038,0.1960962265436481,0.5511537603169695,0
0.41906440116090915,0.9156838070106779,0.012602238017946243,0.7792169946023217,0
0.40660725943053855,0.12340400610315738,0.6430633735701285,0.3356690509409952,1
0.1922082437956666,0.8336687231231079,0.47556536030494123,0.48193718972592803,1
0.6770000206085197,0.1233084970129984,0.7764493477766706,0.5067572544281553,0
0.6400334162735432,0.17924302083029142,0.11617252301981462,0.563869729195393,0
0.1821214376120044,0.6067532104951167,0.8803642169724515,0.908114700514286,0
0.20282457623484906,0.6319601361336209,0.08152989450944359,0.03471020991468954,0
0.30792081438828,0.3391211868110894,0.2648122444979871,0.27518999333141647,0
0.3632343669137459,0.7177448617547546,0.403104621218636,0.8747104432414651,1
0.11297911681433448,0.188827471210113,0.08708521706771866,0.7713397106257646,0
0.6604439049071998,0.18007096078753182,0.9128615907403484,0.41141060438120747,0
0.6452484152038526,0.1184670674106143,0.7844552041226424,0.5418444091852423,0
0.8000936295115164,0.8889221356219617,0.803334968655841,0.7164389663474027,0
0.8339964748691334,0.645423594660723,0.3743698499802043,0.9430890495652963,1
0.6893881849169812,0.26914843010253287,0.2229031841553103,0.8654439174733022,1
0.6539397301931488,0.5517353410621504,0.7134541288347178,0.4782476399626525,0
0.0637404628331334,0.5448479083554578,0.4443616392093259,0.9675033478920039,0
0.6322457622224507,0.7996603561606217,0.37400195885010157,0.8244628029025187,1
0.8443403442456519,0.4470397605816836,0.0019293098569375111,0.7625624056434196,0
0.5579877453550044,0.9652015013477353,0.34665240464009583,0.2641431959006362,1
0.9369043333598772,0.8523682036828284,0.3792944780555024,0.5249885540127878,0
0.8428661047108207,0.2523513367926481,0.5916857257058535,0.6816671657598278,0
0.8028306022069477,0.8978881891941243,0.4859378133095771,0.27198476786705605,0
0.530611207458441,0.44217162849039626,0.7797315745777283,0.7644079591359987,1
0.4634673490803042,0.03631220780180988,0.4576689001891431,0.833720151416382,1
0.9070322600690277,0.3780940357825193,0.03464972980878378,0.2132702287655358,0
0.17638718927342567,0.033921807432094386,0.5949545844783887,0.5859893801522179,0
0.3894041858424394,0.48641342856917724,0.39155091863469815,0.8005708910539625,0
0.6600471021035562,0.9936581857219527,0.1135958674333486,0.14543411411845197,1
0.2548981379610987,0.19692092747572965,0.8774320909969441,0.5650553015578592,1
0.22165027198255038,0.5883909931725904,0.38979824961490894,0.33567530313906513,0
0.8625146211602726,0.6958121410021016,0.037979686329842055,0.08039562683284396,1
0.0022195440711406667,0.5023570524002567,0.6680211513678878,0.10685301286582782,0
0.7163294329420312,0.7935888820515768,0.04929798064063329,0.8093525470588113,1
0.20296342011239266,0.8047362684176396,0.900354427921357,0.7332366978941843,1
0.815861520839888,0.7962961287932958,0.440387718398073,0.8714725548213063,0
0.7896270416880867,0.6951628236152163,0.15697898845151825,0.6013573976425682,1
0.8028340016206376,0.7452451718729026,0.45654561068397437,0.8215681428703809,1
0.09836407496365995,0.893359661581871,0.08597641373933496,0.22167841562191393,1
0.7685023179084978,0.5255528872733228,0.7611142618520029,0.5324708021148732,1
0.668403744883288,0.37188052074843625,0.8861221528978961,0.24302302519712715,1
0.7875728076235723,0.8968522323941099,0.4447297154217088,0.26306565190387543,0
0.9651953199836577,0.11776003342977204,0.6490437509674822,0.33008002063129094,1
0.9865079300891687,0.2224945483979872,0.3726461208782912,0.18733387216285458,1
0.5972341902486467,0.14405391750790852,0.25857110795932137,0.2724268356154429,0
0.06345311395105802,0.4948507719580547,0.9570601688271391,0.9078596908241658,1
0.2401634492541319,0.6700578554361758,0.7026156061564784,0.57903593791704,0
0.5155498990072359,0.5953254738513484,0.42114227751337807,0.9905226714887244,0
0.5460816368726359,0.197987808355801,0.07410671094570209,0.5654579587358075,0
0.843349116912975,0.13461057574399526,0.26978606308836206,0.5871769394191604,1
0.7032409058439657,0.7956211886968936,0.6297996548499084,0.7790897586480967,1
0.8857775283262764,0.36174438494906735,0.6277567244558163,0.3555287837915426,0
0.24217739249760373,0.16015342721711578,0.5051847270756704,0.5895479668091048,0
0.5133408932131434,0.8171195382326109,0.4107026782922737,0.8870156806264887,1
0.5958028683992718,0.9571503843111846,0.37971438018592363,0.5034702527985143,1
0.6066676876526722,0.32580938410765625,0.8848921236170869,0.1496978742311582,1
0.7857175178691012,0.7157144905323561,0.6546188082396256,0.8596467957684936,1
0.8728139553172652,0.7692247452916577,0.4349822985220534,0.4786755543596368,0
0.9841458476441975,0.6012569754941024,0.8638590720501397,0.7014614931254265,1
0.7282550292847173,0.8648477596534985,0.8808632753013556,0.19591718866212493,1
0.8341378938609509,0.4128556057942949,0.24476084833934797,0.6133826544121255,0
0.5202455440395393,0.8401276439102657,0.4112719080888053,0.9145416412579367,1
0.06710753684847337,0.9475379391066502,0.049603740297542886,0.3154089472404398,1
0.8293287941432077,0.07115080481622449,0.8004480383499787,0.42810811975840657,1
0.08739705231758443,0.2421245183255465,0.9478860349765821,0.24818987982565732,0
0.6071691811621175,0.05315554689827662,0.7143023046386914,0.09085597877050178,0
0.5298226240579333,0.20912868100044002,0.8692461614162128,0.21391412022996015,0
0.8136520006708136,0.1794642207097843,0.2611602633410891,0.30370271035951724,1
0.3085528301884979,0.1993386076299276,0.6682644968223178,0.8420389866908093,1
0.6601575537587288,0.9360855060539206,0.6531122727421886,0.3329768175664869,1
0.75305722632123,0.7596125130610748,0.6280259532352,0.14599769151173547,0
0.026865799504317667,0.8126801347941989,0.537783967157829,0.6887314426236455,1
0.45117060143376897,0.6333456638353118,0.8703557610587526,0.939327551674428,1
0.8772556016585916,0.5554114505665873,0.4423287394598361,0.740877762613865,1
0.439452217864141,0.7747936278673632,0.954951400424101,0.08611260137479426,0
0.4051810643038344,0.7943242145761561,0.19262227778367236,0.9732135645272513,0
0.31749078444067724,0.26605210270196944,0.9254118222163771,0.10772037760769304,0
0.8863997278888508,0.9762927571937215,0.9577719712580729,0.5924430595636703,0
0.39085918439681344,0.15341887378307084,0.8934564549866697,0.36234359219393486,1
0.28482167808765024,0.7138622796830851,0.8999454113745529,0.03858157910712656,1
0.4389181421352457,0.39620036888168175,0.8024223166553087,0.5421182701860816,0
0.07765602543056815,0.17250028210899637,0.44477490993977786,0.45564436385324225,0
0.6353629874405341,0.1026979831352619,0.5070099072076034,0.7276957151381246,0
0.7802217167989765,0.28529488790949076,0.6307141353887182,0.7126805174090696,0
0.2773285885358596,0.8339103005483397,0.09409992053191385,0.11612991370032388,0
0.6497149411427293,0.49511591835738145,0.7155552995094058,0.9906907067447669,1
0.8494136544187546,0.5113323603077957,0.3670649100098743,0.23130083827523684,1
0.13293770998751842,0.8761182777663664,0.7495139740769846,0.06902156264463832,1
0.3679677205694861,0.8508258359973898,0.2341835524628777,0.5271938689721728,0
0.7990265221786288,0.14339033544401214,0.3814917342879949,0.8865972792290097,1
0.7748742839228143,0.8839410781189888,0.9224315761606189,0.6836851625290382,0
0.07585791803098008,0.7666131383865266,0.6747792426344765,0.9212872832776645,1
0.557272770996286,0.9450224888014277,0.8827037503397306,0.14114615348803583,1
0.2650588396230006,0.9890251016823175,0.5776488123640403,0.5417987693293983,0
0.7818008023924571,0.7956429888421181,0.8695166609779444,0.505907642813572,0
0.7636647507447516,0.3634441381470439,0.242293371543993,0.13678412844314414,0
0.44225087243936634,0.8957332757643324,0.7364523761565129,0.5505895589669306,0
0.9192392715122082,0.7205678408435087,0.6085383600110412,0.41053227138781156,1
0.6559574167260687,0.37125186005624866,0.3971649755875979,0.01669202723757446,1
0.9155217027120902,0.7990767763731753,0.5593993721699723,0.7466758342414922,0
0.6003013537098044,0.2601499499842005,0.5195246866319454,0.8322568133424589,1
0.6502224898850603,0.29135644806243755,0.7523603060141908,0.806260536042749,1
0.22821234496512288,0.376875431086773,0.7857030784279853,0.4807367994889171,1
0.2657012408580779,0.7236407326186189,0.09169777778247024,0.4140805227141936,1
0.13958177177120945,0.8236221869484265,0.45222298458896004,0.12196854493601128,1
0.4183881142780441,0.35145568133216765,0.20292724406581764,0.7801432207127846,0
0.6588418905639875,0.6403568611597941,0.027807108882740628,0.44614871938513045,0
0.920616977068568,0.8567875676667781,0.7471911616863887,0.1595396292837009,0
0.8451458861582585,0.2738874114416683,0.9580994145843216,0.5911346741526698,0
0.8682589574769227,0.27752766054611844,0.7085550595379877,0.8500228748289207,0
0.4434988645886444,0.2096300294688277,0.8223749872241773,0.009687830691032073,1
0.8946402625693561,0.5679409433489089,0.9349260724591069,0.7416851917081824,1
0.47670460109350477,0.40771998103308615,0.03643488897345448,0.3191779050668664,0
0.7399558916579485,0.997399600585033,0.1535309715060833,0.3887045233894114,1
0.8973971734495372,0.27659141909479057,0.0879717759699884,0.6396073406175645,0
0.9690547090891671,0.022224553513906842,0.37533560277642086,0.7449834127016681,1
0.9084186882736259,0.835429149781632,0.16523645076001336,0.2358613221961542,0
0.6216203652436594,0.5456432080737096,0.4159362590004819,0.7661963295733291,0
0.667422133784453,0.9276246353857137,0.0951228809688559,0.9875617928600735,1
0.05033701669319379,0.5256612903832691,0.2233504197787899,0.8199622069977481,0
0.16943305488808813,0.8246513517332822,0.014243402161858265,0.5890302313001392,1
0.6392954161564345,0.0221638662297311,0.8827918339671312,0.23753970308651107,0
0.7869657367974542,0.4093720430108372,0.05492329820103525,0.2056686836475622,0
0.07091218419946888,0.6271599633140335,0.6350691409503343,0.19214857630521587,0
0.6701306093317262,0.5122773067444647,0.11733272143365225,0.4648705974103582,0
0.8622769142387527,0.8743645005593156,0.425878778085635,0.9125689782404073,0
0.1791866752950022,0.7806670520611136,0.41224592368682667,0.6260111719708407,1
0.382812227180521,0.5930886922579341,0.5326159821072745,0.5135985673786267,1
0.17964998223373685,0.07627182413861411,0.9802119848366958,0.10225901148149552,0
0.23370473228412725,0.4537414669344205,0.39359570908639596,0.48626408974616486,1
0.903888988956399,0.037151450928170626,0.844641455810412,0.710763067774292,1
0.17071348234632644,0.763245467299013,0.9540141553207551,0.1680969999514822,1
0.49506601689931595,0.9337457685631898,0.9170124294103625,0.25856422955190195,0
0.4649641867346903,0.46176370060728256,0.9496195562692568,0.9910738690664485,0
0.45339000332395596,0.9592102855580447,0.7635331535032629,0.35675943727884296,0
0.562910413780797,0.292468450935058,0.6419381134896756,0.2738493686955532,1
