X,Y,R_1,R_2,class
0.45652882095105773,0.06869575298465869,0.13920864312720072,0.2034600435990218,0
0.45396811535901554,0.4353454867525565,0.22052415287956295,0.7955942775239009,0
0.48414610875921055,0.3579963468794184,0.5125881233096038,0.13035056933345446,0
0.47287953524798354,0.05090621555547775,0.46248593339838384,0.803510839742136,0
0.4447430083643872,0.18954858051917411,0.36411051851247045,0.414849572299424,0
0.4934829130071657,0.08251029544430721,0.95880709966536,0.43899119747669346,0
0.4696613920082858,0.01714662751617413,0.6161831510064175,0.877973731399385,0
0.48799778375806696,0.4834847662870538,0.9370614224891523,0.27675979171846554,0
0.48656625412593896,0.26748983764061696,0.6671871460521667,0.12048606238960324,0
0.48306467800179254,0.15203796273441456,0.33039985978141717,0.26354909649656033,0
0.48986278270490485,0.33004609724524686,0.6012817056988424,0.40533205133691674,0
0.4571325945921015,0.0667149262408146,0.7018197517005126,0.08378671786820424,0
0.48874603597488986,0.4733206459676036,0.1312745391997452,0.6229066313700178,0
0.45587134005573826,0.459443789821365,0.6297038209008834,0.5255242150534802,0
0.48225620698490324,0.32384807581699465,0.9877493264111608,0.9703305281099057,0
0.4440005344577412,0.4833562962500561,0.4458060278921805,0.11123464674164474,0
0.4832791072229489,0.47392918245454513,0.06977199151474822,0.517770165796667,0
0.46265219912144795,0.2090575679857844,0.05956602120734056,0.7935884572830585,0
0.45081879989750273,0.4654528875218073,0.4727250984534229,0.6397933140769858,0
0.484549861018434,0.10946169957887458,0.08189186987027308,0.6806639778986712,0
0.4681026806642805,0.3342886572014896,0.7079012572624162,0.3994564175231492,0
0.46250492821773154,0.06751282827807487,0.20825091381221006,0.6850299639271179,0
0.4555884041602188,0.14571356323331897,0.8139756993950651,0.1039965632701767,0
0.46234560113021017,0.2398608623932843,0.23486680161460993,0.9380658036048424,0
0.4887433491631638,0.3871224656235078,0.025094152236795453,0.5043188850831919,0
0.49125813396764134,0.42549149991688057,0.13980361551778853,0.03112001064025316,0
0.4680198358051688,0.1745084823015201,0.13924919618343667,0.005078165788352407,0
0.4467884505831683,0.213248503757881,0.7602183532191025,0.018348788296372986,0
0.46333596699658586,0.31937897520915787,0.4622094261884755,0.6868775620150155,0
0.4772922511483678,0.3562426692446789,0.9781144552027327,0.19736735205964984,0
0.4967393066560294,0.33994346460443164,0.425922567539071,0.047010515303485545,0
0.4544031785967591,0.007636477672731512,0.8168979065314796,0.43485213407215806,0
0.4609457809669957,0.3791255514700508,0.21592060589181938,0.49054166913361896,0
0.4871692379988791,0.3699627022982115,0.8764969849179192,0.8632664985301677,0
0.4503321073016523,0.23002500506812268,0.20047745957627172,0.812401971837539,0
0.48096134026753246,0.11578398409131163,0.10630742063166854,0.35816709954719583,0
0.4821802451260503,0.31168437115837516,0.48825347277062037,0.5807454259134303,0
0.47138514291405337,0.042606735805823914,0.2745275550699692,0.8367644713060142,0
0.4477301138787168,0.09703838178512908,0.0226799329057219,0.8229665451789893,0
0.44669583834130977,0.49118122492135025,0.8304202891895305,0.29955205179283617,0
0.4863305619736187,0.05911918881844613,0.07671520572877688,0.1305130058685814,0
0.48970134582670344,0.449878433374467,0.889158878518309,0.7234728924440459,0
0.4549260833161731,0.22572715095400558,0.042702431853640754,0.42289834185003605,0
0.4429515449134145,0.07643188615599089,0.978170444256017,0.6788745054530042,0
0.47688960503837763,0.17735542998280207,0.17062873951679813,0.32243637016441173,0
0.4460134171095216,0.42830232006968405,0.550236278110463,0.11489941122415359,0
0.49988360572618057,0.15901656693660082,0.3769833755769282,0.7596887426799008,0
0.4613922871571583,0.35227271687826417,0.41266340764712506,0.9658201579385581,0
0.48235341163824474,0.26475986335763607,0.05865505344136457,0.09898119756709645,0
0.47024625827215033,0.3366308600687509,0.5723633555548001,0.7069205831970458,0
0.47222259201101113,0.07927875161879216,0.97673102941277,0.46027111242892016,0
0.4916907861660872,0.3106864157635142,0.9868007452296346,0.6981920042250225,0
0.4451927875680453,0.417615860127798,0.9322718896206075,0.38200707896886255,0
0.45301813066177377,0.32223818595881726,0.09141132643826755,0.9457844620644271,0
0.45620375626798115,0.4415547350703339,0.9696166473608655,0.692069693678511,0
0.4500738225461313,0.3887871893143777,0.5320253090358844,0.02621337297869919,0
0.48509207207737964,0.12782384435538707,0.05002933577042745,0.3723898339568672,0
0.45227452162408266,0.35777754262379474,0.8699674318131629,0.860567578375621,0
0.46225312969196597,0.08155801921131167,0.995982393966365,0.6358536838436025,0
0.47721059999117504,0.3072852108773655,0.4391814775919187,0.8524646847627524,0
0.44495969688345977,0.2557284554850395,0.8603535772660551,0.26929252937212067,0
0.44439466689037044,0.18642529375078443,0.6320707753976588,0.17855570710544932,0
0.4877197136101366,0.4003707570497488,0.32943192280757094,0.08334559483096482,0
0.47969283825273606,0.30905641034472303,0.8104504073139289,0.9060844214490178,0
0.4438764789803862,0.4363641215056158,0.6242345929248515,0.5346776613154824,0
0.46092607388324014,0.03323936294291435,0.788945906291459,0.4381632481451505,0
0.46995038803979294,0.3831556010170407,0.8673521858364895,0.7939799302162779,0
0.4926510172379998,0.2630628065118265,0.7479804875293193,0.09221699154531648,0
0.4995704495572246,0.20285898183610573,0.1479022171245229,0.6651798630736777,0
0.46296551455548524,0.32765512995259877,0.5627135605186642,0.09892638937407872,0
0.48135876473367417,0.09202543237040467,0.20042628144350438,0.09354993633823439,0
0.48915424327080825,0.1363851811596004,0.5369944023633897,0.5823723827624236,0
0.46337393240703717,0.31619342255518446,0.04636180758648245,0.5290162863766259,0
0.4529988196596056,0.14095307192226336,0.9161214786746986,0.8216886621428672,0
0.49935091129513465,0.41311708631245675,0.0344091083449648,0.647734528654685,0
0.48184258782458556,0.2939653360902795,0.7851601577696695,0.47164047904116924,0
0.4596838744941367,0.215097052091418,0.565851199543742,0.17459087162163112,0
0.47751570817540595,0.0819775082027745,0.42812769005270956,0.9175043250917495,0
0.45926175701926436,0.42099182932202656,0.3992720113900383,0.5532121659409386,0
0.49513097316980187,0.18856017193671049,0.6437463004105378,0.5223862809091769,0
0.4682873973342006,0.058172475839794846,0.08860714243468637,0.019686617867191947,0
0.4867228737525205,0.49466337353653284,0.07258614505622618,0.2862386230145395,0
0.46859512467556036,0.34156807012802765,0.9349161680840551,0.6605203277186734,0
0.4811718113487777,0.38766198932787416,0.004255554934630368,0.03569785417946669,0
0.4794726761387613,0.40639375047324355,0.7483457687238199,0.43686153176895093,0
0.45152626630347353,0.27125310017801174,0.7435536736096876,0.3394692221994612,0
0.46751533093482844,0.19122285700230718,0.29625611057813805,0.7765663888484823,0
0.459653483541613,0.03638549045137779,0.9642440151301859,0.41459477671528777,0
0.4608331972556238,0.2139353666494832,0.3187635797315519,0.008864545081679553,0
0.45510435725666754,0.2307357820412408,0.002746316954797323,0.43922125492786634,0
0.4590408632445323,0.33253330756109506,0.6599657824396538,0.4951458329108981,0
0.4822010490122728,0.13558191893644422,0.6116523848643459,0.9496074351381014,0
0.4453621475824677,0.4035219079012899,0.9006795738603159,0.20025660545500534,0
0.48019452653244615,0.47028446606101626,0.4002891957682174,0.0007206372727244226,0
0.4701223490874319,0.3112428562548518,0.9038131427183079,0.4704395608445171,0
0.4446735153960269,0.4453834512835037,0.774529132344632,0.9982981986627928,0
0.4754034181609802,0.3367591943116686,0.9476812798733578,0.5280925501553102,0
0.48517146796888405,0.036110615061745455,0.1696528168003273,0.1836982981842349,0
0.4438231017109138,0.4717771945335967,0.9842526170290905,0.2178791720608494,0
0.46919746209641305,0.3397290312205277,0.8413022271136937,0.09533105015309618,0
0.4849463778695489,0.20561490611408734,0.6247976722000805,0.3965094808242682,0
0.47353993029255576,0.2710371094415921,0.17160215941253987,0.675624753904984,0
0.4745654679680582,0.3960046450353673,0.9888352302658419,0.8408392148477944,0
0.4973224595642187,0.2130675627526935,0.09349418765682804,0.2848355636226051,0
0.4647969652306643,0.1386378842893301,0.7923735704654967,0.382866899857358,0
0.4478451667270412,0.43973678819153045,0.19541991537551118,0.36528158944439204,0
0.49076870723425714,0.11593441555290807,0.4257925844534627,0.5941952596908577,0
